backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
resnet50,resnet50_linear_head,patch_shuffle,4590,4590,3,0.7777987718582153,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,4609,4609,3,0.6548845767974854,3,4,False
resnet50,resnet50_linear_head,patch_shuffle,4615,4615,0,0.6765466928482056,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,4617,4617,0,0.6273114681243896,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,4620,4620,6,0.612111508846283,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,4629,4629,4,0.7256942391395569,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,4640,4640,1,0.7521387338638306,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,4642,4642,4,0.6994466781616211,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,4661,4661,7,0.7254672050476074,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,4662,4662,8,0.76423180103302,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,4675,4675,0,0.6449014544487,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,4676,4676,8,0.6868111491203308,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,4704,4704,7,0.6628385782241821,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,4723,4723,9,0.7389169335365295,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,4731,4731,6,0.6965486407279968,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,4735,4735,2,0.7387284636497498,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,4740,4740,4,0.8329698443412781,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,4746,4746,6,0.7940769791603088,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,4748,4748,7,0.6509233713150024,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,4754,4754,6,0.7977705001831055,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,4785,4785,0,0.7335658073425293,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,4791,4791,7,0.605776846408844,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,4819,4819,0,0.698317289352417,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,4821,4821,3,0.8805570006370544,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,4827,4827,6,0.7917890548706055,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,4850,4850,5,0.7678285241127014,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,4881,4881,3,0.765382707118988,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,4893,4893,0,0.6560639142990112,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,4908,4908,3,0.6864635348320007,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,4913,4913,2,0.8344687223434448,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,4921,4921,2,0.7302874326705933,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,4953,4953,5,0.7975502014160156,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,4966,4966,5,0.7299109697341919,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,4990,4990,8,0.7287178039550781,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,5000,5000,8,0.7727418541908264,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,5030,5030,2,0.8250037431716919,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5062,5062,4,0.6418194770812988,4,6,False
resnet50,resnet50_linear_head,patch_shuffle,5077,5077,4,0.7705556750297546,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5082,5082,6,0.8454498052597046,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,5092,5092,1,0.7578271627426147,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,5101,5101,5,0.7527638077735901,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,5117,5117,0,0.8041489124298096,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,5123,5123,1,0.7706888914108276,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,5135,5135,4,0.7101300358772278,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5183,5183,2,0.83329838514328,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5213,5213,4,0.7619192004203796,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5218,5218,2,0.8115420341491699,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5220,5220,1,0.7643043994903564,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,5237,5237,2,0.7254946827888489,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5256,5256,1,0.7621059417724609,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,5284,5284,9,0.7495619058609009,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5301,5301,9,0.7601537108421326,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5318,5318,2,0.7777042984962463,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5332,5332,5,0.7086337208747864,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,5333,5333,2,0.6900079250335693,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5360,5360,9,0.7850561738014221,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5381,5381,5,0.7936204075813293,5,6,False
resnet50,resnet50_linear_head,patch_shuffle,5382,5382,6,0.6979429125785828,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,5395,5395,2,0.6708682775497437,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5402,5402,4,0.8607663512229919,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5408,5408,6,0.7479003071784973,6,4,False
resnet50,resnet50_linear_head,patch_shuffle,5436,5436,7,0.8148825764656067,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,5447,5447,9,0.7666863203048706,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5450,5450,7,0.669670820236206,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,5451,5451,8,0.694985568523407,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,5452,5452,9,0.6406136751174927,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5467,5467,4,0.7998225688934326,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5478,5478,0,0.8773995041847229,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,5488,5488,1,0.6101517677307129,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,5496,5496,5,0.7460528016090393,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,5508,5508,9,0.618594229221344,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5512,5512,2,0.6637794375419617,9,6,False
resnet50,resnet50_linear_head,patch_shuffle,5525,5525,8,0.7786792516708374,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,5528,5528,3,0.671808123588562,5,3,False
resnet50,resnet50_linear_head,patch_shuffle,5556,5556,4,0.7045084238052368,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5560,5560,1,0.6672093868255615,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,5572,5572,9,0.7986194491386414,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5580,5580,6,0.773261308670044,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,5590,5590,9,0.7240873575210571,9,8,False
resnet50,resnet50_linear_head,patch_shuffle,5623,5623,4,0.6642729043960571,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5677,5677,2,0.7311816811561584,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5694,5694,8,0.754774272441864,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,5701,5701,5,0.6462850570678711,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,5705,5705,8,0.7881941199302673,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,5719,5719,7,0.8410643339157104,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,5729,5729,6,0.7508251667022705,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,5756,5756,2,0.6311545968055725,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5788,5788,9,0.6686404347419739,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5789,5789,4,0.6825369596481323,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5824,5824,2,0.618291974067688,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,5848,5848,7,0.6036256551742554,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,5851,5851,9,0.617855429649353,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5857,5857,6,0.7762476205825806,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,5858,5858,6,0.6666479706764221,6,4,False
resnet50,resnet50_linear_head,patch_shuffle,5912,5912,0,0.7026247978210449,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,5915,5915,9,0.7752673029899597,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5918,5918,0,0.6236696839332581,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,5924,5924,5,0.755845308303833,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,5977,5977,7,0.6928881406784058,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,5981,5981,9,0.6351072788238525,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,5999,5999,0,0.7866488099098206,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,6028,6028,2,0.7456326484680176,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6033,6033,4,0.7872613668441772,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,6076,6076,1,0.7287294268608093,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6084,6084,7,0.5027711987495422,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,6097,6097,4,0.8469395637512207,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,6169,6169,1,0.7243889570236206,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6190,6190,7,0.6734113097190857,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,6224,6224,5,0.7347601652145386,5,4,False
resnet50,resnet50_linear_head,patch_shuffle,6244,6244,2,0.61150723695755,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6264,6264,2,0.742355227470398,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6271,6271,2,0.7992295622825623,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6288,6288,4,0.654132604598999,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,6332,6332,2,0.7741153836250305,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6349,6349,1,0.7740846276283264,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6354,6354,2,0.7144439220428467,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6358,6358,5,0.7371516823768616,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,6381,6381,6,0.704988956451416,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,6414,6414,5,0.7655380368232727,5,3,False
resnet50,resnet50_linear_head,patch_shuffle,6426,6426,2,0.7282776832580566,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6434,6434,8,0.6499975323677063,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,6437,6437,0,0.6258956789970398,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,6455,6455,0,0.7597607970237732,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,6490,6490,3,0.7683551907539368,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,6503,6503,2,0.6746384501457214,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6508,6508,4,0.8373062014579773,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,6528,6528,4,0.6739696264266968,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,6594,6594,1,0.7933505177497864,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6609,6609,0,0.7348119616508484,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,6616,6616,2,0.7864885330200195,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6650,6650,7,0.752982497215271,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,6689,6689,8,0.7428073287010193,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,6692,6692,2,0.6656030416488647,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,6713,6713,6,0.7902255654335022,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,6716,6716,5,0.7497143149375916,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,6726,6726,7,0.6785451769828796,7,4,False
resnet50,resnet50_linear_head,patch_shuffle,6733,6733,1,0.7549763321876526,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6772,6772,7,0.812464714050293,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,6805,6805,1,0.6786288022994995,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6836,6836,1,0.6261032819747925,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6844,6844,0,0.7985535264015198,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,6922,6922,5,0.6760070323944092,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,6931,6931,9,0.7597821354866028,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,6938,6938,1,0.6691582202911377,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6952,6952,3,0.7657036781311035,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,6954,6954,1,0.7745389938354492,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,6986,6986,0,0.8058032989501953,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,6989,6989,5,0.8028053641319275,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7009,7009,0,0.7616932392120361,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7029,7029,1,0.6719120144844055,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,7033,7033,1,0.716869056224823,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,7041,7041,5,0.8148840665817261,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7047,7047,9,0.4925834834575653,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7081,7081,7,0.6921799182891846,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,7084,7084,2,0.7824195027351379,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,7108,7108,6,0.7400428056716919,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7130,7130,5,0.5948517322540283,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7138,7138,8,0.7415602207183838,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7150,7150,0,0.6404336094856262,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7202,7202,1,0.8290812373161316,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,7262,7262,0,0.7841567993164062,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7266,7266,9,0.8632657527923584,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7270,7270,7,0.7998464703559875,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,7309,7309,0,0.6606641411781311,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7320,7320,0,0.7786272764205933,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7338,7338,6,0.5657635927200317,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7372,7372,0,0.7447804808616638,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7373,7373,0,0.6975778341293335,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7380,7380,9,0.6441651582717896,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7390,7390,1,0.6519511938095093,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,7413,7413,5,0.6106631755828857,5,6,False
resnet50,resnet50_linear_head,patch_shuffle,7416,7416,3,0.7282016277313232,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7425,7425,2,0.7194173336029053,2,2,True
resnet50,resnet50_linear_head,patch_shuffle,7446,7446,8,0.7364310622215271,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7460,7460,8,0.7487160563468933,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7465,7465,0,0.6161059737205505,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7474,7474,5,0.7358160018920898,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7475,7475,4,0.726689875125885,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,7476,7476,8,0.773176908493042,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7544,7544,9,0.7773417234420776,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7555,7555,6,0.8538700342178345,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7600,7600,6,0.7730901837348938,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7610,7610,4,0.7535065412521362,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,7634,7634,0,0.7143847346305847,0,0,True
resnet50,resnet50_linear_head,patch_shuffle,7692,7692,4,0.7158638834953308,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,7706,7706,5,0.7965443134307861,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7726,7726,6,0.8108186721801758,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7744,7744,3,0.6590564846992493,3,1,False
resnet50,resnet50_linear_head,patch_shuffle,7752,7752,9,0.8133205771446228,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7776,7776,5,0.629626452922821,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7779,7779,6,0.8525097966194153,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7781,7781,6,0.7270172834396362,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7793,7793,3,0.7065129280090332,5,5,True
resnet50,resnet50_linear_head,patch_shuffle,7797,7797,3,0.6826717853546143,3,3,True
resnet50,resnet50_linear_head,patch_shuffle,7810,7810,8,0.8037258386611938,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7818,7818,8,0.6681430339813232,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7835,7835,7,0.7288234233856201,7,7,True
resnet50,resnet50_linear_head,patch_shuffle,7864,7864,4,0.7646728157997131,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,7875,7875,8,0.6031256914138794,8,8,True
resnet50,resnet50_linear_head,patch_shuffle,7938,7938,9,0.5226103663444519,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7940,7940,4,0.6601191759109497,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,7944,7944,4,0.7997267842292786,4,4,True
resnet50,resnet50_linear_head,patch_shuffle,7955,7955,1,0.6670771241188049,1,1,True
resnet50,resnet50_linear_head,patch_shuffle,7995,7995,9,0.7678568959236145,9,9,True
resnet50,resnet50_linear_head,patch_shuffle,7996,7996,6,0.6123318672180176,6,6,True
resnet50,resnet50_linear_head,patch_shuffle,7999,7999,8,0.5871428847312927,8,8,True
resnet50,resnet50_linear_head,d8_up,3,3,0,0.983177661895752,0,0,True
resnet50,resnet50_linear_head,d8_up,29,29,7,0.9652959108352661,7,7,True
resnet50,resnet50_linear_head,d8_up,35,35,2,0.9765914678573608,2,2,True
resnet50,resnet50_linear_head,d8_up,42,42,0,0.9616809487342834,0,0,True
resnet50,resnet50_linear_head,d8_up,49,49,2,0.980647623538971,2,2,True
resnet50,resnet50_linear_head,d8_up,81,81,0,0.9427662491798401,0,0,True
resnet50,resnet50_linear_head,d8_up,95,95,1,0.9767733812332153,1,1,True
resnet50,resnet50_linear_head,d8_up,97,97,5,0.9662325382232666,5,5,True
resnet50,resnet50_linear_head,d8_up,116,116,1,0.9609663486480713,1,1,True
resnet50,resnet50_linear_head,d8_up,131,131,9,0.9216306805610657,9,9,True
resnet50,resnet50_linear_head,d8_up,151,151,8,0.9676716327667236,8,8,True
resnet50,resnet50_linear_head,d8_up,171,171,4,0.9810421466827393,4,4,True
resnet50,resnet50_linear_head,d8_up,176,176,3,0.9683983325958252,3,3,True
resnet50,resnet50_linear_head,d8_up,191,191,9,0.9698929786682129,9,9,True
resnet50,resnet50_linear_head,d8_up,194,194,8,0.9714773893356323,8,8,True
resnet50,resnet50_linear_head,d8_up,198,198,1,0.9700862765312195,1,1,True
resnet50,resnet50_linear_head,d8_up,239,239,9,0.947221040725708,9,9,True
resnet50,resnet50_linear_head,d8_up,261,261,1,0.9900305271148682,1,1,True
resnet50,resnet50_linear_head,d8_up,269,269,7,0.9542542099952698,7,7,True
resnet50,resnet50_linear_head,d8_up,276,276,9,0.9557167887687683,9,9,True
resnet50,resnet50_linear_head,d8_up,303,303,9,0.9778589010238647,9,9,True
resnet50,resnet50_linear_head,d8_up,304,304,1,0.9374956488609314,1,1,True
resnet50,resnet50_linear_head,d8_up,317,317,2,0.9732695817947388,2,2,True
resnet50,resnet50_linear_head,d8_up,319,319,5,0.9734848737716675,5,5,True
